Batch_ID,Timestamp,Speed_Raw,Temp_Raw,Viscosity_Raw,MassFrac_Raw,MixTime_Raw,HeatTime_Raw,ColdTime_Raw,Phase_Val,Quality_Val,Code_Speed,Code_Temp,Code_Visc,Code_MassFrac,Code_Phase,Code_Quality,Transaction_Itemset
B2023-1234,1768297386.612141,28.1,24.36,0.2247,10.17,4.73,8.2,7.46,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1235,1768297446.612141,35.48,46.12,0.2434,11.57,4.94,7.17,5.9,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1236,1768297506.612141,26.82,21.6,0.2205,8.32,3.6,8.86,7.84,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1237,1768297566.612141,33.23,40.77,0.3744,10.85,5.6,6.47,4.24,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1238,1768297626.612141,67.21,48.32,0.2188,1.97,5.29,5.68,5.01,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1239,1768297686.612141,46.01,46.48,0.3002,6.21,3.27,7.6,5.16,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1240,1768297746.612141,45.83,41.41,0.3467,11.31,5.3,3.67,7.85,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1241,1768297806.612141,48.14,44.61,0.2871,7.44,7.11,3.02,4.41,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1242,1768297866.612141,30.62,21.21,0.2296,9.4,4.09,6.1,5.31,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1243,1768297926.612141,44.96,51.28,0.3954,12.27,4.62,6.89,8.19,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1244,1768297986.612141,36.52,48.65,0.2444,7.73,4.59,7.73,5.08,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1245,1768298046.612141,69.94,36.89,0.1914,4.56,4.06,8.88,7.66,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1246,1768298106.612141,24.34,33.53,0.1127,10.92,5.53,5.94,8.44,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1247,1768298166.612141,34.65,41.38,0.3594,13.09,8.92,7.78,5.94,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1248,1768298226.612141,31.92,52.9,0.2385,6.34,6.85,3.37,6.23,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1249,1768298286.612141,11.51,11.76,0.4805,5.32,3.14,5.3,4.79,2,1,N_0020,T_1020,V_4550,WF_0515,PH_2,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1250,1768298346.612141,30.63,52.61,0.3908,6.67,4.47,3.58,6.65,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1251,1768298406.612141,37.1,54.05,0.3178,8.71,2.6,8.97,7.0,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1252,1768298466.612141,44.26,40.83,0.282,9.84,6.77,4.02,8.91,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1253,1768298526.612141,36.82,30.73,0.1352,9.11,6.35,4.67,5.77,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1254,1768298586.612141,42.98,54.82,0.2657,13.01,2.0,6.38,6.36,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1255,1768298646.612141,31.5,33.41,0.1224,9.04,8.88,7.72,7.83,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1256,1768298706.612141,75.47,34.29,0.3414,4.08,6.51,7.37,5.02,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1257,1768298766.612141,29.29,12.58,0.4989,2.13,8.97,5.26,8.09,1,1,N_2040,T_1020,V_4550,WF_0005,PH_1,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1258,1768298826.612141,41.67,50.5,0.225,9.29,7.89,8.75,8.27,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1259,1768298886.612141,25.21,29.49,0.1188,12.28,8.63,3.56,8.9,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1260,1768298946.612141,35.44,40.7,0.3696,7.44,2.26,4.28,5.94,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1261,1768299006.612141,65.3,50.0,0.1973,3.67,4.95,8.92,5.45,1,1,N_6080,T_5060,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_5060, Visc: V_0045, Quality: Q_F"
B2023-1262,1768299066.612141,29.27,21.08,0.2282,11.33,2.51,5.82,4.64,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1263,1768299126.612141,38.79,25.39,0.1793,6.1,3.19,8.31,8.17,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1264,1768299186.612141,67.72,30.54,0.1025,0.34,8.43,7.05,8.16,1,1,N_6080,T_3040,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1265,1768299246.612141,32.74,53.49,0.3549,11.5,8.02,7.43,8.32,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1266,1768299306.612141,27.26,22.18,0.1607,7.7,2.93,5.33,6.21,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1267,1768299366.612141,73.44,48.24,0.2565,4.38,5.56,3.4,8.13,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1268,1768299426.612141,28.99,39.93,0.1504,10.18,7.3,3.1,6.91,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1269,1768299486.612141,72.14,43.46,0.1156,0.38,6.5,4.44,4.32,1,1,N_6080,T_4050,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1270,1768299546.612141,32.68,23.74,0.1051,12.59,8.98,7.44,5.88,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1271,1768299606.612141,15.62,24.46,0.4874,1.29,3.42,7.99,6.62,2,1,N_0020,T_2030,V_4550,WF_0005,PH_2,Q_F,"Speed: N_0020, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1272,1768299666.612141,30.66,41.69,0.2712,7.45,5.29,6.9,8.27,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1273,1768299726.612141,20.11,24.12,0.2647,9.54,8.29,8.93,8.36,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1274,1768299786.612141,71.87,37.29,0.2967,4.17,8.13,5.09,6.9,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1275,1768299846.612141,22.82,24.17,0.2154,10.18,3.5,5.35,4.93,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1276,1768299906.612141,12.23,23.48,0.4859,1.08,2.73,8.75,5.4,2,1,N_0020,T_2030,V_4550,WF_0005,PH_2,Q_F,"Speed: N_0020, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1277,1768299966.612141,74.9,57.37,0.2741,0.23,2.19,8.83,5.7,1,1,N_6080,T_5060,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_5060, Visc: V_0045, Quality: Q_F"
B2023-1278,1768300026.612141,43.3,40.87,0.2507,6.93,7.02,7.5,5.53,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1279,1768300086.612141,44.52,45.06,0.2118,7.94,5.92,4.99,4.01,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1280,1768300146.612141,28.33,27.9,0.275,13.28,5.68,4.09,5.97,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1281,1768300206.612141,70.73,34.8,0.1105,3.48,3.77,4.58,5.58,1,1,N_6080,T_3040,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1282,1768300266.612141,29.02,29.53,0.1407,6.61,7.7,3.04,7.54,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1283,1768300326.612141,43.92,43.3,0.3497,11.09,6.38,7.3,4.27,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1284,1768300386.612141,33.83,21.22,0.2101,12.65,4.74,3.01,4.79,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1285,1768300446.612141,35.69,47.62,0.2757,12.61,5.67,4.12,7.19,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1286,1768300506.612141,36.75,32.37,0.2259,10.72,2.31,7.67,7.62,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1287,1768300566.612141,33.13,30.53,0.1365,11.77,8.38,6.62,8.09,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1288,1768300626.612141,21.89,16.14,0.4952,11.28,4.55,7.47,4.76,1,1,N_2040,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1289,1768300686.612141,29.73,25.42,0.2983,11.44,3.5,6.96,5.3,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1290,1768300746.612141,28.62,39.4,0.1308,6.25,5.57,7.58,8.34,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1291,1768300806.612141,73.22,51.21,0.2306,1.32,4.98,3.82,5.98,2,1,N_6080,T_5060,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_5060, Visc: V_0045, Quality: Q_F"
B2023-1292,1768300866.612141,28.01,23.36,0.1209,12.73,7.71,4.43,5.41,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1293,1768300926.612141,28.22,35.74,0.1171,7.48,7.42,6.92,7.12,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1294,1768300986.612141,36.43,25.37,0.1877,7.53,2.26,4.95,6.85,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1295,1768301046.612141,66.07,55.2,0.2046,0.32,4.15,3.91,4.72,2,1,N_6080,T_5060,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_5060, Visc: V_0045, Quality: Q_F"
B2023-1296,1768301106.612141,32.83,51.46,0.2494,10.75,7.58,5.97,5.52,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1297,1768301166.612141,24.24,35.64,0.1798,13.23,4.19,6.87,5.09,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1298,1768301226.612141,25.23,19.96,0.4861,7.17,2.5,4.47,6.21,1,1,N_2040,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1299,1768301286.612141,20.89,11.85,0.4693,3.71,5.79,5.03,4.08,1,1,N_2040,T_1020,V_4550,WF_0005,PH_1,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1300,1768301346.612141,31.95,32.87,0.1727,6.42,3.39,3.47,8.64,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1301,1768301406.612141,69.8,39.25,0.2804,3.15,4.78,8.5,5.18,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1302,1768301466.612141,38.01,21.54,0.1408,13.76,8.99,5.3,6.97,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1303,1768301526.612141,39.81,25.15,0.122,9.1,2.56,5.48,8.64,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1304,1768301586.612141,33.05,52.76,0.2139,13.98,5.56,3.47,6.31,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1305,1768301646.612141,72.74,31.24,0.3679,0.62,8.15,3.52,5.96,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1306,1768301706.612141,29.42,17.88,0.4824,8.38,6.74,5.1,8.11,2,1,N_2040,T_1020,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1307,1768301766.612141,19.86,11.72,0.4871,12.34,6.28,3.38,4.75,1,1,N_0020,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1308,1768301826.612141,47.45,52.51,0.2229,7.37,8.12,8.29,8.89,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1309,1768301886.612141,33.28,54.98,0.3484,13.84,7.44,4.6,4.39,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1310,1768301946.612141,68.28,37.8,0.1172,2.59,5.57,3.41,7.9,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1311,1768302006.612141,22.41,21.99,0.1918,6.17,5.19,5.02,4.77,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1312,1768302066.612141,20.4,23.96,0.2174,6.98,8.88,4.39,8.07,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1313,1768302126.612141,16.99,16.76,0.469,8.58,2.26,5.79,6.74,1,1,N_0020,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1314,1768302186.612141,44.09,43.96,0.2541,12.81,5.04,7.45,5.5,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1315,1768302246.612141,35.54,41.5,0.2361,12.77,3.42,5.06,4.31,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1316,1768302306.612141,39.31,34.73,0.2379,9.78,8.06,5.1,4.67,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1317,1768302366.612141,16.95,22.44,0.4853,7.53,6.5,5.43,4.02,1,1,N_0020,T_2030,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1318,1768302426.612141,34.16,34.11,0.2153,9.92,7.98,6.19,7.57,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1319,1768302486.612141,33.4,42.49,0.2555,6.23,8.15,5.66,7.38,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1320,1768302546.612141,22.43,35.74,0.161,11.97,8.35,6.99,7.67,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1321,1768302606.612141,35.09,51.03,0.3077,9.01,6.5,3.46,7.78,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1322,1768302666.612141,13.18,17.55,0.4773,9.3,4.56,8.95,5.35,2,1,N_0020,T_1020,V_4550,WF_0515,PH_2,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1323,1768302726.612141,34.92,48.62,0.3318,12.83,6.64,3.99,6.18,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1324,1768302786.612141,21.17,22.57,0.153,8.44,6.05,6.51,7.12,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1325,1768302846.612141,37.4,46.95,0.3041,6.04,4.53,3.33,5.22,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1326,1768302906.612141,34.98,51.7,0.3453,12.01,8.52,4.42,5.5,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1327,1768302966.612141,36.59,28.7,0.165,5.49,7.57,6.19,4.58,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1328,1768303026.612141,44.31,46.01,0.3161,9.54,3.95,8.79,4.76,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1329,1768303086.612141,21.21,38.04,0.2917,5.63,8.08,8.16,8.71,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1330,1768303146.612141,22.26,34.5,0.1085,9.75,5.15,8.45,4.23,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1331,1768303206.612141,32.32,21.25,0.1383,8.81,3.07,8.5,7.05,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1332,1768303266.612141,20.53,35.6,0.2554,12.03,2.19,7.54,4.59,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1333,1768303326.612141,28.66,30.7,0.2759,11.5,8.37,6.72,4.64,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1334,1768303386.612141,43.67,51.94,0.2783,6.06,8.51,8.23,5.11,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1335,1768303446.612141,34.47,25.84,0.1007,7.09,2.83,3.73,4.58,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1336,1768303506.612141,70.86,33.78,0.1032,4.41,2.52,4.54,5.99,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-1337,1768303566.612141,31.48,48.25,0.3806,5.39,8.86,4.38,8.74,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1338,1768303626.612141,73.17,43.89,0.3972,0.91,7.65,4.01,6.84,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-1339,1768303686.612141,36.25,43.58,0.2032,13.05,8.01,4.19,6.98,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1340,1768303746.612141,35.75,42.24,0.376,5.2,8.75,6.92,7.8,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1341,1768303806.612141,48.58,49.61,0.2768,5.85,6.24,8.51,7.65,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1342,1768303866.612141,41.64,45.35,0.3415,8.8,2.19,3.04,7.46,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1343,1768303926.612141,32.5,29.54,0.2708,6.09,8.81,8.53,4.69,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1344,1768303986.612141,14.64,23.02,0.4878,8.11,6.48,8.19,4.24,1,1,N_0020,T_2030,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-1345,1768304046.612141,24.74,29.53,0.2703,9.06,8.88,7.51,6.98,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1346,1768304106.612141,36.68,33.74,0.2048,9.46,6.66,8.88,8.08,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-1347,1768304166.612141,19.18,11.26,0.4831,6.52,5.28,6.77,5.11,1,1,N_0020,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-1348,1768304226.612141,34.71,26.7,0.1956,12.12,5.14,7.02,7.21,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-1349,1768304286.612141,35.71,52.1,0.2545,9.95,8.74,4.58,5.04,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-1350,1768304346.612141,44.51,44.83,0.2964,7.01,5.12,7.35,8.56,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-1351,1768304406.612141,36.56,33.92,0.1966,12.99,6.77,5.08,7.33,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
